Fiscal Year,Cabinet,Department,Program,Expense Type,Expense Category,Recommended Amount,Approved Amount,Account Name,Fund,Fund Type,Program Number,Account Number
2015,Education,Boston Public Schools,School Safety Service,Contractual Services,Communications,$25200.00,$25200.00,Communications, General Fund , Tax Supported Funds ,101095,52100
2015,Education,Boston Public Schools,Philbrick Elementary School,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101394,52100
2015,Education,Boston Public Schools,Philbrick Elementary School,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101394,52800
2015,Education,Boston Public Schools,Philbrick Elementary School,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101394,52900
2015,Education,Boston Public Schools,School Safety Service,Contractual Services,Contracted Services,$110000.00,$110000.00,Contracted Services, General Fund , Tax Supported Funds ,101095,52900
2015,Education,Boston Public Schools,Quincy Elementary School,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101398,52100
2015,Education,Boston Public Schools,Quincy Elementary School,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101398,52900
2015,Education,Boston Public Schools,Haynes EEC,Contractual Services,Contracted Services,$1233.20,$1233.20,Contracted Services, General Fund , Tax Supported Funds ,101401,52900
2015,Education,Boston Public Schools,Roosevelt K-8,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101404,52900
2015,Education,Boston Public Schools,Russell Elementary School,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101406,52900
2015,Education,Boston Public Schools,BPS Transportation,Contractual Services,Communications,$9750.00,$9750.00,Communications, General Fund , Tax Supported Funds ,101081,52100
2015,Education,Boston Public Schools,Sumner Elementary School,Contractual Services,Contracted Services,$17177.00,$17177.00,Contracted Services, General Fund , Tax Supported Funds ,101420,52900
2015,Education,Boston Public Schools,Taylor Elementary School,Contractual Services,Contracted Services,$17177.00,$17177.00,Contracted Services, General Fund , Tax Supported Funds ,101422,52900
2015,Education,Boston Public Schools,Student Support Svc,Contractual Services,Communications,$1500.00,$1500.00,Communications, General Fund , Tax Supported Funds ,101028,52100
2015,Education,Boston Public Schools,Tobin K-8,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101426,52100
2015,Education,Boston Public Schools,Student Support Svc,Contractual Services,Contracted Services,$196500.00,$196500.00,Contracted Services, General Fund , Tax Supported Funds ,101028,52900
2015,Education,Boston Public Schools,Trotter Elementary School,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101428,52100
2015,Education,Boston Public Schools,Trotter Elementary School,Contractual Services,Transportation of Persons,$10000.00,$10000.00,Transportation of Persons, General Fund , Tax Supported Funds ,101428,52800
2015,Education,Boston Public Schools,Trotter Elementary School,Contractual Services,Contracted Services,$126086.24,$126086.24,Contracted Services, General Fund , Tax Supported Funds ,101428,52900
2015,Education,Boston Public Schools,Tynan Elementary School,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101432,52800
2015,Education,Boston Public Schools,Tynan Elementary School,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101432,52900
2015,Education,Boston Public Schools,Young Achievers K-8,Contractual Services,Communications,$1000.00,$1000.00,Communications, General Fund , Tax Supported Funds ,101433,52100
2015,Education,Boston Public Schools,Young Achievers K-8,Contractual Services,Contracted Services,$237806.50,$237806.50,Contracted Services, General Fund , Tax Supported Funds ,101433,52900
2015,Education,Boston Public Schools,Warren/Prescott K-8,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101434,52900
2015,Education,Boston Public Schools,West Zone ELC,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101435,52100
2015,Education,Boston Public Schools,West Zone ELC,Contractual Services,Contracted Services,$63793.20,$63793.20,Contracted Services, General Fund , Tax Supported Funds ,101435,52900
2015,Education,Boston Public Schools,Winship Elementary School,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101436,52100
2015,Education,Boston Public Schools,Winship Elementary School,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101436,52800
2015,Education,Boston Public Schools,Winship Elementary School,Contractual Services,Contracted Services,$3472.00,$3472.00,Contracted Services, General Fund , Tax Supported Funds ,101436,52900
2015,Education,Boston Public Schools,Winthrop Elementary School,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101438,52800
2015,Education,Boston Public Schools,Winthrop Elementary School,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101438,52900
2015,Education,Boston Public Schools,Umana Middle,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101504,52800
2015,Education,Boston Public Schools,Umana Middle,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101504,52900
2015,Education,Boston Public Schools,Athletics,Contractual Services,Communications,$3000.00,$3000.00,Communications, General Fund , Tax Supported Funds ,101105,52100
2015,Education,Boston Public Schools,Frederick Pilot Middle,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101511,52100
2015,Education,Boston Public Schools,Frederick Pilot Middle,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101511,52800
2015,Education,Boston Public Schools,Frederick Pilot Middle,Contractual Services,Contracted Services,$75012.00,$75012.00,Contracted Services, General Fund , Tax Supported Funds ,101511,52900
2015,Education,Boston Public Schools,BPS Transportation,Contractual Services,Transportation of Persons,$87178144.01,$87178144.01,Transportation of Persons, General Fund , Tax Supported Funds ,101081,52800
2015,Education,Boston Public Schools,Dearborn Middle School,Contractual Services,Communications,$700.00,$700.00,Communications, General Fund , Tax Supported Funds ,101516,52100
2015,Education,Boston Public Schools,Dearborn Middle School,Contractual Services,Transportation of Persons,$3200.00,$3200.00,Transportation of Persons, General Fund , Tax Supported Funds ,101516,52800
2015,Education,Boston Public Schools,Dearborn Middle School,Contractual Services,Contracted Services,$13333.06,$13333.06,Contracted Services, General Fund , Tax Supported Funds ,101516,52900
2015,Education,Boston Public Schools,Business Service,Contractual Services,Transportation of Persons,$157852.00,$157852.00,Transportation of Persons, General Fund , Tax Supported Funds ,101030,52800
2015,Education,Boston Public Schools,Athletics,Contractual Services,Contracted Services,$83540.00,$83540.00,Contracted Services, General Fund , Tax Supported Funds ,101105,52900
2015,Education,Boston Public Schools,Edison K - 8,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101519,52100
2015,Education,Boston Public Schools,Edison K - 8,Contractual Services,Contracted Services,$59000.00,$59000.00,Contracted Services, General Fund , Tax Supported Funds ,101519,52900
2015,Education,Boston Public Schools,Business Service,Contractual Services,Contracted Services,$2014412.00,$2014412.00,Contracted Services, General Fund , Tax Supported Funds ,101030,52900
2015,Education,Boston Public Schools,Edwards Middle School,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101522,52100
2015,Education,Boston Public Schools,Edwards Middle School,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101522,52800
2015,Education,Boston Public Schools,BPS Transportation,Contractual Services,Contracted Services,$135000.00,$135000.00,Contracted Services, General Fund , Tax Supported Funds ,101081,52900
2015,Education,Boston Public Schools,Edwards Middle School,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101522,52900
2015,Education,Boston Public Schools,UP Unlocking Potential Acad,Contractual Services,Contracted Services,$213400.78,$213400.78,Contracted Services, General Fund , Tax Supported Funds ,101526,52900
2015,Education,Boston Public Schools,The Harbor School,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101527,52100
2015,Education,Boston Public Schools,The Harbor School,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101527,52800
2015,Education,Boston Public Schools,The Harbor School,Contractual Services,Contracted Services,$0.00,$0.00,Contracted Services, General Fund , Tax Supported Funds ,101527,52900
2015,Education,Boston Public Schools,High Schl Renewal,Contractual Services,Communications,$2250.00,$2250.00,Communications, General Fund , Tax Supported Funds ,101032,52100
2015,Education,Boston Public Schools,Irving Middle School,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101531,52800
2015,Education,Boston Public Schools,Irving Middle School,Contractual Services,Contracted Services,$168237.80,$168237.80,Contracted Services, General Fund , Tax Supported Funds ,101531,52900
2015,Education,Boston Public Schools,High Schl Renewal,Contractual Services,Transportation of Persons,$4000.00,$4000.00,Transportation of Persons, General Fund , Tax Supported Funds ,101032,52800
2015,Education,Boston Public Schools,High Schl Renewal,Contractual Services,Contracted Services,$304000.00,$304000.00,Contracted Services, General Fund , Tax Supported Funds ,101032,52900
2015,Education,Boston Public Schools,King K - 8,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101534,52100
2015,Education,Boston Public Schools,King K - 8,Contractual Services,Contracted Services,$29166.56,$29166.56,Contracted Services, General Fund , Tax Supported Funds ,101534,52900
2015,Education,Boston Public Schools,Higginson/Lewis K - 8,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101540,52100
2015,Education,Boston Public Schools,Higginson/Lewis K - 8,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101540,52800
2015,Education,Boston Public Schools,Higginson/Lewis K - 8,Contractual Services,Contracted Services,$29372.00,$29372.00,Contracted Services, General Fund , Tax Supported Funds ,101540,52900
2015,Education,Boston Public Schools,Mildred Avenue K - 8,Contractual Services,Communications,$0.00,$0.00,Communications, General Fund , Tax Supported Funds ,101548,52100
2015,Education,Boston Public Schools,Mildred Avenue K - 8,Contractual Services,Transportation of Persons,$0.00,$0.00,Transportation of Persons, General Fund , Tax Supported Funds ,101548,52800
