HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3NPFYT4IZC4BD06XZQQS4QWMRPSGXA,A10XJ590RG7VAG,Approved,"Thu Sep 08 15:24:41 PDT 2016","Thu Sep 08 15:31:01 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj511.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj226.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj226.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj226.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj226.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj226.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png","seqOfTimestamps:1473373649277,1473373678126,1473373729230,1473373739906,1473373800921,1473373841066,1473373848918,1473373857053,1473373860735,1473373873185,1473373883003","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj511.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj11.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/wsj226.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoL06.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3QIYRE09Y3H9XR2QF1IGZ11INM0N1Y,A3LDXLTCACC6AL,Approved,"Thu Sep 08 16:04:56 PDT 2016","Thu Sep 08 16:06:05 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,seqOfTimestamps:1473375954218,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",37QW5D2ZRGMOO4EGMI8HD5YWORQS8B,A1MFVFBH60MBSU,Approved,"Thu Sep 08 18:31:34 PDT 2016","Thu Sep 08 18:38:23 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB03_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png","seqOfTimestamps:1473385008683,1473385033827,1473385063219,1473385070771,1473385078859,1473385093363,1473385098363","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj147.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_215.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB03_1.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",308XBLVESI4VPNCAA5SMEXJ1AVTBR6,AFRBQM47NKOH3,Approved,"Thu Sep 08 18:45:15 PDT 2016","Thu Sep 08 18:48:03 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_106.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis708.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryA10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj511.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_48.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ23.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB05_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj104.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj462.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis288.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png","seqOfTimestamps:1473385549187,1473385555109,1473385568827,1473385581485,1473385619064,1473385628111,1473385633679,1473385637826,1473385640962,1473385643646,1473385647804,1473385652981,1473385656853,1473385661734,1473385664821,1473385669049","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost745.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB05_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj511.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_48.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ23.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj462.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis708.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryA10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_317.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj104.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis288.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_106.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",35H6S234SA00EOXHH7YB0GSD4CU562,AR6JP5C2RAPU2,Approved,"Thu Sep 08 19:22:15 PDT 2016","Thu Sep 08 19:23:02 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,seqOfTimestamps:1473387760278,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3KYQYYSHYV7L77IEW92OFS2W2TMDO7,A1647L0D2I70JE,Approved,"Thu Sep 08 19:40:10 PDT 2016","Thu Sep 08 19:41:26 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,seqOfTimestamps:1473388875524,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3JRJSWSMQHL1DO3S96TGX7M67ERE36,ANHVK3T9JWNBS,Approved,"Thu Sep 08 19:47:51 PDT 2016","Thu Sep 08 19:49:18 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_521.png,seqOfTimestamps:1473389328187,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_521.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",30OG32W0SUB8HSW2RPDV6LKCCVIENM,A2IU6ITEHAES7T,Approved,"Thu Sep 08 19:57:03 PDT 2016","Thu Sep 08 19:59:46 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB15_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB15_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB15_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png","seqOfTimestamps:1473389904355,1473389920850,1473389967543,1473389976020","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB15_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis697.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3GGAI1SQEVYN2CROJXS03IV9MTVCMR,A8SBYPYQ74IUM,Approved,"Thu Sep 08 19:59:39 PDT 2016","Thu Sep 08 20:00:37 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfTimestamps:1473390017732,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",358010RM5ETUVXWSOLPE4RZWE4VXVV,A3HEEJU34TVU1,Approved,"Thu Sep 08 20:27:12 PDT 2016","Thu Sep 08 20:29:03 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1473391240341,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",39PAAFCODM0NEGN8JBOHFOEQ187VTA,A199WRZDMA0LFD,Approved,"Thu Sep 08 20:36:40 PDT 2016","Thu Sep 08 20:39:12 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfTimestamps:1473392310615,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3CCZ6YKWR7JNW7ZFFE1NKQJFUD395I,A6WXIKRYMXNIN,Approved,"Thu Sep 08 20:52:55 PDT 2016","Thu Sep 08 21:03:20 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png","seqOfTimestamps:1473393734389,1473393764008,1473393782162","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3NLZY2D53PP7QVJMO3SGNA51Q37LQ4,A12YZZW7S7UC2N,Approved,"Thu Sep 08 21:11:15 PDT 2016","Thu Sep 08 21:13:24 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfTimestamps:1473394391782,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",358010RM5ETUVXWSOLPE4RZWE4WXVW,AQ7JDK7MW9PEX,Approved,"Thu Sep 08 22:06:28 PDT 2016","Thu Sep 08 22:07:54 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png","seqOfTimestamps:1473397624481,1473397635063","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj167.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3RANCT1ZVFHN5F4REZNRJ86LHU0BUD,A394GXC30A1YP6,Approved,"Thu Sep 08 22:40:20 PDT 2016","Thu Sep 08 22:42:56 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png","seqOfTimestamps:1473399660694,1473399668297,1473399699338,1473399706631,1473399733504,1473399761553","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB20_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3GA6AFUKOOODXYUUZ71MIAJJZULH3R,A5MD1SLG9NYV9,Approved,"Thu Sep 08 22:50:39 PDT 2016","Thu Sep 08 22:51:55 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB05_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB05_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png","seqOfTimestamps:1473400286968,1473400294188,1473400299784,1473400303785","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB05_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost271.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/economist_daily_chart_89.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3SPJ0334213A47M8CSXXKHVBLNKJY4,A1FIL81UTSJTVG,Approved,"Thu Sep 08 22:57:24 PDT 2016","Thu Sep 08 22:58:51 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfTimestamps:1473400720255,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",373ERPL3YO8VL96RARJ7ERPNG2WRTF,A13U7T5VCKCL66,Approved,"Thu Sep 08 22:58:19 PDT 2016","Thu Sep 08 23:00:53 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis288.png","seqOfTimestamps:1473400762428,1473400819497","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis288.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3LBXNTKX0RVWYQJPLKKIC9AZNCE9XT,A2BU4ZUJFNQR7N,Approved,"Thu Sep 08 23:00:51 PDT 2016","Thu Sep 08 23:02:45 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png,seqOfTimestamps:1473400921738,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost187.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3VP0C6EFSGWYMVIN96FXHI3ZQ7N6MW,A2TRU6BPJSZQVO,Approved,"Fri Sep 09 00:26:04 PDT 2016","Fri Sep 09 00:28:20 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,seqOfTimestamps:1473406100854,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/whoB22_1.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",324G5B4FB38KNHPL3BXRPZWIIF770M,A3O1429VDUY9RY,Approved,"Fri Sep 09 03:20:34 PDT 2016","Fri Sep 09 03:22:05 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfTimestamps:1473416505429,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3L4PIM1GQTGR2V5LKX66M8H2V4GRY6,A2O4TYJ092UPKQ,Approved,"Fri Sep 09 03:57:05 PDT 2016","Fri Sep 09 03:58:12 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj511.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost523.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj561.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj511.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png","seqOfTimestamps:1473418645028,1473418647565,1473418650700,1473418654613,1473418657230,1473418667910","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj561.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost271.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj511.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj536.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost523.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3WQQ9FUS6AUP7IXEBWMMNGOWK3BB80,A1MW6CDVDJEVUU,Approved,"Fri Sep 09 05:04:36 PDT 2016","Fri Sep 09 05:05:45 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB13_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png","seqOfTimestamps:1473422698851,1473422723470","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB13_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3T111IHZ5EQC1UXDCLEQNROBMVW9R0,A9KHK0MZRZS39,Approved,"Fri Sep 09 05:23:15 PDT 2016","Fri Sep 09 05:24:22 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfTimestamps:1473423845878,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3PXX5PX6LXY3Q6QT8U60J7URARBAB3,A6XXYVKCYEYAQ,Approved,"Fri Sep 09 05:37:02 PDT 2016","Fri Sep 09 05:39:51 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfTimestamps:1473424781368,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/vis564.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",31LVTDXBL7A72WYM1IHGS0F6MPDRLF,A3HS7ZUJX3EFQ3,Approved,"Fri Sep 09 05:37:00 PDT 2016","Fri Sep 09 05:40:36 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj170.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj533.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_430.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj162.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png","seqOfTimestamps:1473424658839,1473424663965,1473424676260,1473424694878,1473424752310,1473424789953,1473424795012,1473424818661","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_430.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj162.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj170.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost108.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj533.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost143.png",seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3PXX5PX6LXY3Q6QT8U60J7URARCBA5,A2MJAXJEJ4SEQM,Approved,"Fri Sep 09 06:28:17 PDT 2016","Fri Sep 09 06:29:00 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfTimestamps:1473427730852,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3C5W7UE9CFQB5A2JATONHVGJNBPXMK,A13XOEP3HYTDZK,Approved,"Fri Sep 09 07:12:24 PDT 2016","Fri Sep 09 07:14:49 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfTimestamps:1473430507484,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",3UOUJI6MTDEUII7SJVF985XD0XSXUC,A3NXVNNOGEMGQ,Approved,"Fri Sep 09 07:15:48 PDT 2016","Fri Sep 09 07:18:13 PDT 2016","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png","seqOfTimestamps:1473430602978,1473430627087",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8/visMost217.png,seqOfAllImages:,
3DFYDSXB2W0Q0E4ACPV6SDTBE1IJUV,"Image Search Task with Caption Provided."," ",37W3JXSD668WARM7JRGC97PJNJXYWI,ATTZ19THJN07V,Approved,"Fri Sep 09 07:25:07 PDT 2016","Fri Sep 09 07:25:48 PDT 2016",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,seqOfTimestamps:1473431133180,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_521.png,seqOfAllImages:,
